Albania Toward Sustainability 2045 Producer price index 1.23 Index (2012 =1)
Albania Toward Sustainability 2050 Producer price index 1.24 Index (2012 =1)
Albania Toward Sustainability 2050 Producer price index 1.24 Index (2012 =1)
Algeria Business As Usual 2012 Producer price index 1.00 Index (2012 =1)
Algeria Business As Usual 2012 Producer price index 1.00 Index (2012 =1)
Algeria Business As Usual 2015 Producer price index 1.02 Index (2012 =1)
Algeria Business As Usual 2015 Producer price index 1.02 Index (2012 =1)
Algeria Business As Usual 2020 Producer price index 1.03 Index (2012 =1)
Algeria Business As Usual 2020 Producer price index 1.03 Index (2012 =1)
Algeria Business As Usual 2025 Producer price index 1.03 Index (2012 =1)
Algeria Business As Usual 2025 Producer price index 1.03 Index (2012 =1)
Algeria Business As Usual 2030 Producer price index 1.03 Index (2012 =1)
Algeria Business As Usual 2035 Producer price index 1.04 Index (2012 =1)
Algeria Business As Usual 2040 Producer price index 1.06 Index (2012 =1)
Algeria Business As Usual 2045 Producer price index 1.08 Index (2012 =1)
Algeria Business As Usual 2050 Producer price index 1.10 Index (2012 =1)
Algeria Stratified Societies 2012 Producer price index 1.00 Index (2012 =1)
Algeria Stratified Societies 2015 Producer price index 1.01 Index (2012 =1)
Algeria Stratified Societies 2020 Producer price index 1.02 Index (2012 =1)
Algeria Stratified Societies 2025 Producer price index 1.03 Index (2012 =1)
Algeria Stratified Societies 2030 Producer price index 1.03 Index (2012 =1)
"Algeria Stratified Societies 2035 Producer price index 1,06 Index (2012 =1)"
Algeria Stratified Societies 2040 Producer price index 1.11 Index (2012 =1)
Algeria Stratified Societies 2045 Producer price index 1.17 Index (2012 =1)
Algeria Stratified Societies 2050 Producer price index 1.23 Index (2012 =1)
Algeria Toward Sustainability 2012 Producer price index 1.00 Index (2012 =1)
Algeria Toward Sustainability 2015 Producer price index 1.05 Index (2012 =1)
Algeria Toward Sustainability 2020 Producer price index 1.12 Index (2012 =1)
Algeria Toward Sustainability 2025 Producer price index 1.19 Index (2012 =1)
Algeria Toward Sustainability 2030 Producer price index 1.23 Index (2012 =1)
Algeria Toward Sustainability 2035 Producer price index 1.25 Index (2012 =1)
Algeria Toward Sustainability 2040 Producer price index 1.26 Index (2012 =1)
Algeria Toward Sustainability 2045 Producer price index 1.26 Index (2012 =1)
Algeria Toward Sustainability 2050 Producer price index 126 Index (2012 =1}
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
America/Carabean
Angola Business As Usual 2012 Producer price index 1.00 Index (2012 =1)
Angola Business As Usual 2015 Producer price index 1.07 Index (2012 =1)
Angola Business As Usual 2020 Producer price index 1.12 Index (2012 =1)
Angola Business As Usual 2025 Producer price index 1.18 Index (2012 =1)
Angola Business As Usual 2030 Producer price index 1.24 Index (2012 =1)
Angola Business As Usual 2035 Producer price index 1.32 Index (2012 =1)
Angola Business As Usual 2040 Producer price index 141 Index (2012 =1)
Angola Business As Usual 2045 Producer price index 1.52 Index (2012 =1)
Angola Business As Usual 2050 Producer price index 1.63 Index (2012 =1)
Angola Stratified Societies 2012 Producer price index 1.00 Index (2012 =1)
Angola Stratified Societies 2015 Producer price index 1.09 Index (2012 =1)
Angola Stratified Societies 2020 Producer price index 1.19 Index (2012 =1)
Angola Stratified Societies 2025 Producer price index 1.30 Index (2012 =1)
Angola Stratified Societies 2030 Producer price index 141 Index (2012 =1)
Angola Stratified Societies 2035 Producer price index 1.54 Index (2012 =1)
Angola Stratified Societies 2040 Producer price index 1.68 Index (2012 =1)
Angola Stratified Societies 2045 Producer price index 1.84 Index (2012 =1)
Angola Stratified Societies 2050 Producer price index 2.01 Index (2012 =1)
Angola Toward Sustainability 2012 Producer price index 1.00 Index (2012 =1)
Angola Toward Sustainability 2015 Producer price index 1.09 Index (2012 =1)
Angola Toward Sustainability 2020 Producer price index 1.19 Index (2012 =1)
Angola Toward Sustainability 2025 Producer price index 1.30 Index (2012 =1)
Angola Toward Sustainability 2030 Producer price index 140 Index (2012 =1)
Angola Toward Sustainability 2035 Producer price index 1.50 Index (2012 =1)
Angola Toward Sustainability 2040 Producer price index 1.59 Index (2012 =1)
Angola Toward Sustainability 2045 Producer price index 1.69 Index (2012 =1)
Angola Toward Sustainability 2050 Producer price index 1.78 Index (2012 =1)
Argentina Business As Usual 2012 Producer price index 1.00 Index (2012 =1)
Argentina Business As Usual 2015 Producer price index 1.02 Index (2012 =1)
Argentina Business As Usual 2020 Producer price index 1.03 Index (2012 =1)
Argentina Business As Usual 2025 Producer price index 1.04 Index (2012 =1)
Argentina Business As Usual 2030 Producer price index 1.04 Index (2012 =1)
Argentina Business As Usual 2035 Producer price index 1.05 Index (2012 =1)
Argentina Business As Usual 2040 Producer price index 1.07 Index (2012 =1)
Argentina Business As Usual 2045 Producer price index 1.09 Index (2012 =1)
Argentina Business As Usual 2050 Producer price index 1.11 Index (2012 =1)
Argentina Stratified Societies 2012 Producer price index 1.00 Index (2012 =1)
Argentina Stratified Societies 2015 Producer price index 1.02 Index (2012 =1)
"Argentina Stratified Societies 2020 Producer price index 1,04 Index (2012 =1)"
Argentina Stratified Societies 2025 Producer price index 1.06 Index (2012 =1)
Argentina Stratified Societies 2030 Producer price index 1.08 Index (2012 =1)
Argentina Stratified Societies 2035 Producer price index 1.11 Index (2012 =1)}
Argentina Stratified Societies 2040 Producer price index 1.15 Index (2012 =1)
Argentina Stratified Societies 2045 Producer price index 1.21 Index (2012 =1)
Argentina Stratified Societies 2050 Producer price index 1.26 Index (2012 =1)
Argentina Toward Sustainability 2012 Producer price index 1.00 Index (2012 =1)
Argentina Toward Sustainability 2015 Producer price index 1.05 Index (2012 =1)
Argentina Toward Sustainability 2020 Producer price index 1.11 Index (2012 =1)
Argentina Toward Sustainability 2025 Producer price index 1.15 Index (2012 =1)
Argentina Toward Sustainability 2030 Producer price index 1.18 Index (2012 =1)
Argentina Toward Sustainability 2035 Producer price index 1.20 Index (2012 =1)
Argentina Toward Sustainability 2040 Producer price index 1.22 Index (2012 =1)
Argentina Toward Sustainability 2045 Producer price index 1.23 Index (2012 =1)
Argentina Toward Sustainability 2050 Producer price index 1.25 Index (2012 =1)
"Armenia Business As Usual 2012 Producer price index 1,00 Index (2012 =1)"
Armenia Business As Usual 2015 Producer price index 1.02 Index (2012 =1)
Armenia Business As Usual 2015 Producer price index 1.02 Index (2012 =1)
Armenia Business As Usual 2020 Producer price index 1.02 Index (2012 =1)
Armenia Business As Usual 2020 Producer price index 1.02 Index (2012 =1)
Armenia Business As Usual 2025 Producer price index 1.02 Index (2012 =1)
Armenia Business As Usual 2025 Producer price index 1.02 Index (2012 =1)
Armenia Business As Usual 2030 Producer price index 1.01 Index (2012 =1)
Armenia Business As Usual 2030 Producer price index 1.01 Index (2012 =1)
Armenia Business As Usual 2035 Producer price index 1.02 Index (2012 =1)
Armenia Business As Usual 2035 Producer price index 1.02 Index (2012 =1)
Armenia Business As Usual 2040 Producer price index 1.03 Index (2012 =1)
Armenia Business As Usual 2040 Producer price index 1.03 Index (2012 =1)
Armenia Business As Usual 2045 Producer price index 1.04 Index (2012 =1)
Armenia Business As Usual 2045 Producer price index 1.04 Index (2012 =1)
Armenia Business As Usual 2050 Producer price index 1.06 Index (2012 =1)
Armenia Business As Usual 2050 Producer price index 1.06 Index (2012 =1)
Armenia Stratified Societies 2012 Producer price index 1.00 Index (2012 =1)
Armenia Stratified Societies 2012 Producer price index 1.00 Index (2012 =1)
Armenia Stratified Societies 2015 Producer price index 1.01 Index (2012 =1)
Armenia Stratified Societies 2015 Producer price index 1.01 Index (2012 =1)
Armenia Stratified Societies 2020 Producer price index 1.01 Index (2012 =1)
Armenia Stratified Societies 2020 Producer price index 1.01 Index (2012 =1)
Armenia Stratified Societies 2025 Producer price index 1.02 Index (2012 =1)
Armenia Stratified Societies 2025 Producer price index 1.02 Index (2012 =1)
Armenia Stratified Societies 2030 Producer price index 1.02 Index (2012 =1)
Armenia Stratified Societies 2030 Producer price index 1.02 Index (2012 =1)
Armenia Stratified Societies 2035 Producer price index 1.05 Index (2012 =1)
Armenia Stratified Societies 2035 Producer price index 1.05 Index (2012 =1)
Armenia Stratified Societies 2040 Producer price index 1.09 Index (2012 =1)
Armenia Stratified Societies 2040 Producer price index 1.09 Index (2012 =1)
Armenia Stratified Societies 2045 Producer price index 1.14 Index (2012 =1)
Armenia Stratified Societies 2045 Producer price index 1.14 Index (2012 =1)
Armenia Stratified Societies 2050 Producer price index 1.18 Index (2012 =1)
Armenia Stratified Societies 2050 Producer price index 1.18 Index (2012 =1)
Armenia Toward Sustainability 2012 Producer price index 1.00 Index (2012 =1)
Armenia Toward Sustainability 2012 Producer price index 1.00 Index (2012 =1)
Armenia Toward Sustainability 2015 Producer price index 1.05 Index (2012 =1)
Armenia Toward Sustainability 2015 Producer price index 1.05 Index (2012 =1)
Armenia Toward Sustainability 2020 Producer price index 1.12 Index (2012 =1)
Armenia Toward Sustainability 2020 Producer price index 1.12 Index (2012 =1)
Armenia Toward Sustainability 2025 Producer price index 1.18 Index (2012 =1)
Armenia Toward Sustainability 2025 Producer price index 1.18 Index (2012 =1)
Armenia Toward Sustainability 2030 Producer price index 1.22 Index (2012 =1)
Armenia Toward Sustainability 2030 Producer price index 1.22 Index (2012 =1)
Armenia Toward Sustainability 2035 Producer price index 1.24 Index (2012 =1)
Armenia Toward Sustainability 2035 Producer price index 1.24 Index (2012 =1)
Armenia Toward Sustainability 2040 Producer price index 1.25 Index (2012 =1)
Armenia Toward Sustainability 2040 Producer price index 1.25 Index (2012 =1)
Armenia Toward Sustainability 2045 Producer price index 1.25 Index (2012 =1)
Armenia Toward Sustainability 2045 Producer price index 1.25 Index (2012 =1)
Armenia Toward Sustainability 2050 Producer price index 1.25 Index (2012 =1)
Armenia Toward Sustainability 2050 Producer price index 1.25 Index (2012 =1)
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Asia
Australia Business As Usual 2012 Producer price index 1.00 Index (2012 =1)
Australia Business As Usual 2012 Producer price index 1.00 Index (2012 =1)
Australia Business As Usual 2015 Producer price index 1.00 Index (2012 =1)
Australia Business As Usual 2015 Producer price index 1.00 Index (2012 =1)
Australia Business As Usual 2020 Producer price index 1.01 Index (2012 =1}
Australia Business As Usual 2020 Producer price index 1.01 Index (2012 =1}
Australia Business As Usual 2025 Producer price index 1.01 Index (2012 =1)
Australia Business As Usual 2025 Producer price index 1.01 Index (2012 =1)
Australia Business As Usual 2030 Producer price index 1.01 Index (2012 =1)
Australia Business As Usual 2030 Producer price index 1.01 Index (2012 =1)
Australia Business As Usual 2035 Producer price index 1.02 Index (2012 =1)
Australia Business As Usual 2035 Producer price index 1.02 Index (2012 =1)
Australia Business As Usual 2040 Producer price index 1.03 Index (2012 =1)
Australia Business As Usual 2040 Producer price index 1.03 Index (2012 =1)
Australia Business As Usual 2045 Producer price index 1.05 Index (2012 =1)
Australia Business As Usual 2045 Producer price index 1.05 Index (2012 =1)
Australia Business As Usual 2050 Producer price index 1.08 Index (2012 =1)
Australia Business As Usual 2050 Producer price index 1.08 Index (2012 =1)
Australia Stratified Societies 2012 Producer price index 1.00 Index (2012 =1)
Australia Stratified Societies 2012 Producer price index 1.00 Index (2012 =1)
Australia Stratified Societies 2015 Producer price index 1.00 Index (2012 =1)
Australia Stratified Societies 2015 Producer price index 1.00 Index (2012 =1)
Australia Stratified Societies 2020 Producer price index 1.00 Index (2012 =1)
Australia Stratified Societies 2020 Producer price index 1.00 Index (2012 =1)
Australia Stratified Societies 2025 Producer price index 1.00 Index (2012 =1)}
Australia Stratified Societies 2025 Producer price index 1.00 Index (2012 =1)}
Australia Stratified Societies 2030 Producer price index 1.01 Index (2012 =1)
Australia Stratified Societies 2030 Producer price index 1.01 Index (2012 =1)
Australia Stratified Societies 2035 Producer price index 1.05 Index (2012 =1)
Australia Stratified Societies 2035 Producer price index 1.05 Index (2012 =1)
Australia Stratified Societies 2040 Producer price index 1.11 Index (2012 =1)
Australia Stratified Societies 2040 Producer price index 1.11 Index (2012 =1)
Australia Stratified Societies 2045 Producer price index 1.18 Index (2012 =1)
Australia Stratified Societies 2045 Producer price index 1.18 Index (2012 =1)
Australia Stratified Societies 2050 Producer price index 1.25 Index (2012 =1)
Australia Stratified Societies 2050 Producer price index 1.25 Index (2012 =1)
Australia Toward Sustainability 2012 Producer price index 1.00 Index (2012 =1)
Australia Toward Sustainability 2012 Producer price index 1.00 Index (2012 =1)
Australia Toward Sustainability 2015 Producer price index 1.04 Index (2012 =1)
Australia Toward Sustainability 2015 Producer price index 1.04 Index (2012 =1)
Australia Toward Sustainability 2020 Producer price index 1.10 Index (2012 =1)
Australia Toward Sustainability 2020 Producer price index 1.10 Index (2012 =1)
Australia Toward Sustainability 2025 Producer price index 1.16 Index (2012 =1)
Australia Toward Sustainability 2025 Producer price index 1.16 Index (2012 =1)
Australia Toward Sustainability 2030 Producer price index 1.19 Index (2012 =1)}
Australia Toward Sustainability 2030 Producer price index 1.19 Index (2012 =1)}
Australia Toward Sustainability 2035 Producer price index 1.21 Index (2012 =1)
Australia Toward Sustainability 2035 Producer price index 1.21 Index (2012 =1)
Australia Toward Sustainability 2040 Producer price index 1.23 Index (2012 =1)
Australia Toward Sustainability 2040 Producer price index 1.23 Index (2012 =1)
Australia Toward Sustainability 2045 Producer price index 1.24 Index (2012 =1)
Australia Toward Sustainability 2045 Producer price index 1.24 Index (2012 =1)
Australia Toward Sustainability 2050 Producer price index 1.26 Index (2012 =1)
Australia Toward Sustainability 2050 Producer price index 1.26 Index (2012 =1)
Austria Business As Usual 2012 Producer price index 1.00 Index (2012 =1)
Austria Business As Usual 2012 Producer price index 1.00 Index (2012 =1)
Austria Business As Usual 2015 Producer price index 1.01 Index (2012 =1)
Austria Business As Usual 2015 Producer price index 1.01 Index (2012 =1)
"Austria Business As Usual 2020 Producer price index 1,02 Index (2012 =1)"
"Austria Business As Usual 2020 Producer price index 1,02 Index (2012 =1)"
Austria Business As Usual 2025 Producer price index 1.02 Index (2012 =1)
Austria Business As Usual 2025 Producer price index 1.02 Index (2012 =1)
Austria Business As Usual 2030 Producer price index 1.02 Index (2012 =1)
Austria Business As Usual 2030 Producer price index 1.02 Index (2012 =1)
Austria Business As Usual 2035 Producer price index 1.02 Index (2012 =1)
Austria Business As Usual 2035 Producer price index 1.02 Index (2012 =1)
Austria Business As Usual 2040 Producer price index 1.04 Index (2012 =1)
Austria Business As Usual 2045 Producer price index 1.05 Index (2012 =1)
Austria Business As Usual 2050 Producer price index 1.07 Index (2012 =1)
Austria Stratified Societies 2012 Producer price index 1.00 Index (2012 =1)
Austria Stratified Societies 2015 Producer price index 1.00 Index (2012 =1)
Austria Stratified Societies 2020 Producer price index 1.00 Index (2012 =1)}
Austria Stratified Societies 2025 Producer price index 1.01 Index (2012 =1)
Austria Stratified Societies 2030 Producer price index 1.03 Index (2012 =1)
Austria Stratified Societies 2035 Producer price index 1.07 Index (2012 =1)
Austria Stratified Societies 2040 Producer price index 1.14 Index (2012 =1)
Austria Stratified Societies 2045 Producer price index 1.22 Index (2012 =1)
Austria Stratified Societies 2050 Producer price index 1.31 Index (2012 =1)
Austria Toward Sustainability 2012 Producer price index 1.00 Index (2012 =1)
Austria Toward Sustainability 2015 Producer price index 1.05 Index (2012 =1)
Austria Toward Sustainability 2020 Producer price index 1.12 Index (2012 =1)
Austria Toward Sustainability 2025 Producer price index 1.17 Index (2012 =1)
Austria Toward Sustainability 2030 Producer price index 1.22 Index (2012 =1)
Austria Toward Sustainability 2035 Producer price index 1.23 Index (2012 =1)
Austria Toward Sustainability 2040 Producer price index 1.25 Index (2012 =1)
Austria Toward Sustainability 2045 Producer price index 1.26 Index (2012 =1)
Austria Toward Sustainability 2050 Producer price index 1.27 Index (2012 =1)
Azerbaijan Business As Usual 2012 Producer price index 1.00 Index (2012 =1)
Azerbaijan Business As Usual 2015 Producer price index 1.01 Index (2012 =1)
Azerbaijan Business As Usual 2020 Producer price index 1.01 Index (2012 =1)
Azerbaijan Business As Usual 2025 Producer price index 1.02 Index (2012 =1)
Azerbaijan Business As Usual 2030 Producer price index 1.01 Index (2012 =1)
"Azerbaijan Business As Usual 2035 Producer price index 1,02 Index (2012 =1)"
Azerbaijan Business As Usual 2040 Producer price index 1.03 Index (2012 =1)
Azerbaijan Business As Usual 2045 Producer price index 1.05 Index (2012 =1)
Azerbaijan Business As Usual 2050 Producer price index 1.07 Index (2012 =1)
Azerbaijan Stratified Societies 2012 Producer price index 1.00 Index (2012 =1)
Azerbaijan Stratified Societies 2015 Producer price index 1.01 Index (2012 =1)
Azerbaijan Stratified Societies 2020 Producer price index 1.01 Index (2012 =1)
Azerbaijan Stratified Societies 2025 Producer price index 1.01 Index (2012 =1)
Azerbaijan Stratified Societies 2030 Producer price index 1.02 Index (2012 =1)
Azerbaijan Stratified Societies 2035 Producer price index 1.05 Index (2012 =1}
Azerbaijan Stratified Societies 2040 Producer price index 1.10 Index (2012 =1)
Azerbaijan Stratified Societies 2045 Producer price index 1.16 Index (2012 =1)
Azerbaijan Stratified Societies 2050 Producer price index 1.21 Index (2012 =1)
Azerbaijan Toward Sustainability 2012 Producer price index 1.00 Index (2012 =1)
Azerbaijan Toward Sustainability 2015 Producer price index 1.05 Index (2012 =1)
Azerbaijan Toward Sustainability 2020 Producer price index 1.11 Index (2012 =1}
Azerbaijan Toward Sustainability 2025 Producer price index 1.17 Index (2012 =1)
Azerbaijan Toward Sustainability 2030 Producer price index 1.22 Index (2012 =1)
Azerbaijan Toward Sustainability 2035 Producer price index 1.24 Index (2012 =1)
Azerbaijan Toward Sustainability 2040 Producer price index 1.26 Index (2012 =1)
Azerbaijan Toward Sustainability 2045 Producer price index 1.27 Index (2012 =1)
Azerbaijan Toward Sustainability 2050 Producer price index 1.28 Index (2012 =1)
"Bangladesh Business As Usual 2012 Producer price index 1,00 Index (2012 =1)"
Bangladesh Business As Usual 2015 Producer price index 0.97 Index (2012 =1)
Bangladesh Business As Usual 2020 Producer price index 0.93 Index (2012 =1)
Bangladesh Business As Usual 2025 Producer price index 0.90 Index (2012 =1)
Bangladesh Business As Usual 2030 Producer price index 0.87 Index (2012 =1)
Bangladesh Business As Usual 2035 Producer price index 0.87 Index (2012 =1)
Bangladesh Business As Usual 2040 Producer price index 0.88 Index (2012 =1)
Bangladesh Business As Usual 2045 Producer price index 0.90 Index (2012 =1)
Bangladesh Business As Usual 2050 Producer price index 0.92 Index (2012 =1)
Bangladesh Stratified Societies 2012 Producer price index 1.00 Index (2012 =1}
Bangladesh Stratified Societies 2015 Producer price index 1.00 Index (2012 =1)
Bangladesh Stratified Societies 2020 Producer price index 1.00 Index (2012 =1)
Bangladesh Stratified Societies 2025 Producer price index 1.00 Index (2012 =1)
Bangladesh Stratified Societies 2030 Producer price index 1.01 Index (2012 =1)
Bangladesh Stratified Societies 2035 Producer price index 1.03 Index (2012 =1)
Bangladesh Stratified Societies 2040 Producer price index 1.07 Index (2012 =1)
Bangladesh Stratified Societies 2045 Producer price index 1.11 Index (2012 =1)
Bangladesh Stratified Societies 2050 Producer price index 1.16 Index (2012 =1)
Bangladesh Toward Sustainability 2012 Producer price index 1.00 Index (2012 =1)
Bangladesh Toward Sustainability 2015 Producer price index 1.02 Index (2012 =1)
"Bangladesh Toward Sustainability 2020 Producer price index 1,06 Index (2012 =1)"
Bangladesh Toward Sustainability 2025 Producer price index 1.08 Index (2012 =1)
Bangladesh Toward Sustainability 2030 Producer price index 1.10 Index (2012 =1)
Bangladesh Toward Sustainability 2035 Producer price index 1.10 Index (2012 =1)
Bangladesh Toward Sustainability 2040 Producer price index 1.10 Index (2012 =1)
Bangladesh Toward Sustainability 2045 Producer price index 1.10 Index (2012 =1)
Bangladesh Toward Sustainability 2050 Producer price index 1.10 Index (2012 =1)
